date,phase,horizon_days,fold,selected_model,ensemble_return_forecast,prob_positive,q10_floor_return,buy_signal,buy_signal_any,signal_count_per_fold,fold_count,avg_actual_return,strategy_return,actual_net_return,prob_threshold,q10_floor
2025-11-14,test,63,3,catboost_mean,-0.0834604278163489,0.2348149888142185,-0.0969221753828313,False,False,0,1,0.0496083550913837,0.0,0.0496083550913837,0.5,-0.1
2025-11-15,test,63,3,catboost_mean,-0.0910566632202173,0.2150872135983341,-0.1038683133508125,False,False,0,1,0.0649006622516557,0.0,0.0649006622516557,0.5,-0.1
2025-11-16,test,63,3,catboost_mean,-0.0848589018204853,0.2311096778315532,-0.1073972532038645,False,False,0,1,0.0649006622516557,0.0,0.0649006622516557,0.5,-0.1
2025-11-17,test,63,3,catboost_mean,-0.0820052233516902,0.2387052203229276,-0.0893279394823765,False,False,0,1,0.0794701986754966,0.0,0.0794701986754966,0.5,-0.1
2025-11-18,test,63,3,catboost_mean,-0.0751779957768112,0.2574186087448755,-0.0980687883587677,False,False,0,1,0.0991292699263228,0.0,0.0991292699263228,0.5,-0.1
2025-11-19,test,63,3,catboost_mean,-0.0755295098969251,0.2564368402447419,-0.0965327970707742,False,False,0,1,0.1158940397350993,0.0,0.1158940397350993,0.5,-0.1
2025-11-20,test,63,3,catboost_mean,-0.0730648825407095,0.2633613653884035,-0.0864248951652817,False,False,0,1,0.1131071190951431,0.0,0.1131071190951431,0.5,-0.1
2025-11-21,test,63,3,catboost_mean,-0.080631823629945,0.2424088726466473,-0.095496982285525,False,False,0,1,0.1361815754339119,0.0,0.1361815754339119,0.5,-0.1
2025-11-22,test,63,3,catboost_mean,-0.0748911888103494,0.2582210964322005,-0.0883734071115053,False,False,0,1,0.1456117021276595,0.0,0.1456117021276595,0.5,-0.1
2025-11-23,test,63,3,catboost_mean,-0.0759017431903532,0.2553993345831225,-0.0870608206449292,False,False,0,1,0.1456117021276595,0.0,0.1456117021276595,0.5,-0.1
